Date,Price,Crisis,Year,Month,Day,DayOfWeek,IsWeekend,Price_7day_MA,Price_30day_MA,Price_Trend,IsOutlier,IsWinter
1998-03-26,2.29,1,1998,3,26,3,0,2.282857142857143,2.2239999999999998,-1,0,0
1998-03-27,2.26,1,1998,3,27,4,0,2.29,2.226,-1,0,0
1998-03-30,2.32,1,1998,3,30,0,0,2.3000000000000003,2.2293333333333334,1,0,0
1998-03-31,2.34,1,1998,3,31,1,0,2.3085714285714287,2.234666666666667,1,0,0
1998-04-01,2.45,1,1998,4,1,2,0,2.325714285714286,2.2433333333333336,1,0,0
1998-04-02,2.43,1,1998,4,2,3,0,2.3457142857142856,2.2503333333333333,-1,0,0
1998-04-03,2.51,1,1998,4,3,4,0,2.371428571428571,2.260666666666667,1,0,0
1998-04-06,2.51,1,1998,4,6,0,0,2.402857142857143,2.271,0,0,0
1998-04-07,2.51,1,1998,4,7,1,0,2.4385714285714286,2.2816666666666667,0,0,0
1998-04-08,2.65,1,1998,4,8,2,0,2.4857142857142853,2.2963333333333336,1,0,0
1998-04-09,2.61,1,1998,4,9,3,0,2.524285714285714,2.3073333333333332,-1,0,0
1998-04-13,2.52,1,1998,4,13,0,0,2.5342857142857147,2.317,-1,0,0
1998-04-14,2.42,1,1998,4,14,1,0,2.5328571428571425,2.3223333333333334,-1,0,0
1998-04-15,2.48,1,1998,4,15,2,0,2.5285714285714285,2.3303333333333334,1,0,0
1998-04-16,2.48,1,1998,4,16,3,0,2.524285714285714,2.3400000000000003,0,0,0
1998-04-17,2.4,1,1998,4,17,4,0,2.5085714285714285,2.3493333333333335,-1,0,0
1998-04-20,2.4,1,1998,4,20,0,0,2.4728571428571433,2.359333333333333,0,0,0
1998-04-21,2.46,1,1998,4,21,1,0,2.4514285714285715,2.369,1,0,0
1998-04-22,2.46,1,1998,4,22,2,0,2.442857142857143,2.376,0,0,0
1998-04-23,2.35,1,1998,4,23,3,0,2.432857142857143,2.3793333333333337,-1,0,0
1998-04-24,2.31,1,1998,4,24,4,0,2.4085714285714284,2.382,-1,0,0
1998-04-27,2.29,1,1998,4,27,0,0,2.3814285714285712,2.3846666666666665,-1,0,0
1998-04-28,2.27,1,1998,4,28,1,0,2.3628571428571425,2.387,-1,0,0
1998-04-29,2.29,1,1998,4,29,2,0,2.347142857142857,2.39,1,0,0
1998-04-30,2.18,1,1998,4,30,3,0,2.307142857142857,2.389,-1,0,0
1998-05-01,2.11,1,1998,5,1,4,0,2.257142857142857,2.384333333333333,-1,0,0
1998-05-04,2.1,1,1998,5,4,0,0,2.2214285714285715,2.378333333333333,-1,0,0
1998-05-05,2.19,1,1998,5,5,1,0,2.204285714285714,2.3736666666666664,1,0,0
1998-05-06,2.12,1,1998,5,6,2,0,2.18,2.3680000000000003,-1,0,0
1998-05-07,2.16,1,1998,5,7,3,0,2.164285714285714,2.3623333333333334,1,0,0
1998-05-08,2.11,1,1998,5,8,4,0,2.138571428571429,2.356333333333333,-1,0,0
1998-05-11,2.19,1,1998,5,11,0,0,2.1399999999999997,2.3539999999999996,1,0,0
1998-05-12,2.23,1,1998,5,12,1,0,2.157142857142857,2.351,1,0,0
1998-05-13,2.24,1,1998,5,13,2,0,2.177142857142857,2.3476666666666666,1,0,0
1998-05-14,2.18,1,1998,5,14,3,0,2.1757142857142857,2.3386666666666667,-1,0,0
1998-05-15,2.18,1,1998,5,15,4,0,2.184285714285714,2.3303333333333334,0,0,0
1998-05-18,2.19,1,1998,5,18,0,0,2.1885714285714286,2.319666666666667,1,0,0
1998-05-19,2.17,1,1998,5,19,1,0,2.197142857142857,2.308333333333333,-1,0,0
1998-05-20,2.18,1,1998,5,20,2,0,2.1957142857142857,2.2973333333333334,1,0,0
1998-05-21,2.11,1,1998,5,21,3,0,2.1785714285714284,2.279333333333333,-1,0,0
1998-05-22,2.02,1,1998,5,22,4,0,2.1471428571428572,2.2596666666666665,-1,0,0
1998-05-26,2.1,1,1998,5,26,1,0,2.1357142857142857,2.2456666666666667,1,0,0
1998-05-27,2.1,1,1998,5,27,2,0,2.124285714285714,2.235,0,0,0
1998-05-28,2.04,1,1998,5,28,3,0,2.1028571428571428,2.2203333333333335,-1,0,0
1998-05-29,2.1,1,1998,5,29,4,0,2.092857142857143,2.207666666666667,1,0,0
1998-06-01,2.1,1,1998,6,1,0,0,2.0814285714285714,2.197666666666666,0,0,0
1998-06-02,2.2,1,1998,6,2,1,0,2.0942857142857143,2.1910000000000003,1,0,0
1998-06-03,2.13,1,1998,6,3,2,0,2.1100000000000003,2.18,-1,0,0
1998-06-04,2.04,1,1998,6,4,3,0,2.1014285714285714,2.166,-1,0,0
1998-06-05,2.01,1,1998,6,5,4,0,2.0885714285714285,2.1546666666666665,-1,0,0
1998-06-08,2.0,1,1998,6,8,0,0,2.082857142857143,2.1443333333333334,-1,0,0
1998-06-09,2.01,1,1998,6,9,1,0,2.07,2.135,1,0,0
1998-06-10,1.98,1,1998,6,10,2,0,2.052857142857143,2.1253333333333333,-1,0,0
1998-06-11,1.99,1,1998,6,11,3,0,2.0228571428571427,2.1153333333333335,1,0,0
1998-06-12,2.01,1,1998,6,12,4,0,2.005714285714286,2.1096666666666666,1,0,0
1998-06-15,2.08,1,1998,6,15,0,0,2.0114285714285716,2.1086666666666667,1,0,0
1998-06-16,2.1,1,1998,6,16,1,0,2.0242857142857145,2.1086666666666667,1,0,0
1998-06-17,2.05,1,1998,6,17,2,0,2.031428571428571,2.104,-1,0,0
1998-06-18,2.14,1,1998,6,18,3,0,2.0500000000000003,2.1046666666666667,1,0,0
1998-06-19,2.2,1,1998,6,19,4,0,2.0814285714285714,2.106,1,0,0
1998-06-22,2.35,1,1998,6,22,0,0,2.132857142857143,2.114,1,0,0
1998-06-23,2.35,1,1998,6,23,1,0,2.1814285714285715,2.1193333333333335,0,0,0
1998-06-24,2.4,1,1998,6,24,2,0,2.2271428571428573,2.125,1,0,0
1998-06-25,2.39,1,1998,6,25,3,0,2.2685714285714287,2.13,-1,0,0
1998-06-26,2.4,1,1998,6,26,4,0,2.3185714285714285,2.1373333333333333,1,0,0
1998-06-29,2.36,1,1998,6,29,0,0,2.35,2.143333333333333,-1,0,0
1998-06-30,2.39,1,1998,6,30,1,0,2.3771428571428572,2.15,1,0,0
1998-07-01,2.46,1,1998,7,1,2,0,2.392857142857143,2.1596666666666664,1,0,0
1998-07-02,2.36,1,1998,7,2,3,0,2.394285714285714,2.1656666666666666,-1,0,0
1998-07-06,2.38,1,1998,7,6,0,0,2.391428571428572,2.1746666666666665,1,0,0
1998-07-07,2.35,1,1998,7,7,1,0,2.3857142857142857,2.185666666666667,-1,0,0
1998-07-08,2.39,1,1998,7,8,2,0,2.384285714285714,2.195333333333333,1,0,0
1998-07-09,2.38,1,1998,7,9,3,0,2.3871428571428575,2.2046666666666668,-1,0,0
1998-07-10,2.32,1,1998,7,10,4,0,2.3771428571428572,2.2139999999999995,-1,0,0
1998-07-13,2.3,1,1998,7,13,0,0,2.3542857142857145,2.220666666666667,-1,0,0
1998-07-14,2.23,1,1998,7,14,1,0,2.335714285714286,2.225,-1,0,0
1998-07-15,2.21,1,1998,7,15,2,0,2.3114285714285714,2.2253333333333334,-1,0,0
1998-07-16,2.15,1,1998,7,16,3,0,2.282857142857143,2.2259999999999995,-1,0,0
1998-07-17,2.15,1,1998,7,17,4,0,2.248571428571428,2.2296666666666667,0,0,0
1998-07-20,2.18,1,1998,7,20,0,0,2.22,2.2353333333333336,1,0,0
1998-07-21,2.09,1,1998,7,21,1,0,2.1871428571428573,2.238333333333333,-1,0,0
1998-07-22,2.0,1,1998,7,22,2,0,2.144285714285714,2.238,-1,0,0
1998-07-23,2.0,1,1998,7,23,3,0,2.1114285714285717,2.2386666666666666,0,0,0
1998-07-24,1.97,1,1998,7,24,4,0,2.077142857142857,2.238,-1,0,0
1998-07-27,2.0,1,1998,7,27,0,0,2.0557142857142856,2.2376666666666667,1,0,0
1998-07-28,1.97,1,1998,7,28,1,0,2.0300000000000002,2.234,-1,0,0
1998-07-29,1.99,1,1998,7,29,2,0,2.0028571428571427,2.2303333333333333,1,0,0
1998-07-30,1.95,1,1998,7,30,3,0,1.9828571428571427,2.227,-1,0,0
1998-07-31,1.85,1,1998,7,31,4,0,1.9614285714285715,2.2173333333333334,-1,0,0
1998-08-03,1.84,1,1998,8,3,0,0,1.9385714285714286,2.2053333333333334,-1,0,0
1998-08-04,1.9,1,1998,8,4,1,0,1.9285714285714286,2.1903333333333332,1,0,0
1998-08-05,1.91,1,1998,8,5,2,0,1.9157142857142857,2.1756666666666664,1,0,0
1998-08-06,1.85,1,1998,8,6,3,0,1.8985714285714288,2.1573333333333333,-1,0,0
1998-08-07,1.82,1,1998,8,7,4,0,1.8742857142857143,2.1383333333333336,-1,0,0
1998-08-10,1.87,1,1998,8,10,0,0,1.862857142857143,2.1206666666666667,1,0,0
1998-08-11,1.87,1,1998,8,11,1,0,1.8657142857142854,2.1043333333333334,0,0,0
1998-08-12,1.85,1,1998,8,12,2,0,1.8671428571428572,2.0863333333333336,-1,0,0
1998-08-13,1.83,1,1998,8,13,3,0,1.8571428571428574,2.0653333333333332,-1,0,0
1998-08-14,1.83,1,1998,8,14,4,0,1.8457142857142859,2.0476666666666667,0,0,0
1998-08-17,1.93,1,1998,8,17,0,0,1.8571428571428572,2.0326666666666666,1,0,0
1998-08-18,1.94,1,1998,8,18,1,0,1.874285714285714,2.019,1,0,0
1998-08-19,1.96,1,1998,8,19,2,0,1.8871428571428572,2.0046666666666666,1,0,0
1998-08-20,1.9,1,1998,8,20,3,0,1.8914285714285712,1.9886666666666666,-1,0,0
1998-08-21,1.93,1,1998,8,21,4,0,1.9028571428571428,1.9756666666666665,1,0,0
1998-08-24,1.9,1,1998,8,24,0,0,1.9128571428571426,1.9623333333333335,-1,0,0
1998-08-25,1.89,1,1998,8,25,1,0,1.9214285714285713,1.951,-1,0,0
1998-08-26,1.83,1,1998,8,26,2,0,1.907142857142857,1.9383333333333332,-1,0,0
1998-08-27,1.76,1,1998,8,27,3,0,1.8814285714285715,1.9253333333333333,-1,0,0
1998-08-28,1.66,1,1998,8,28,4,0,1.8385714285714285,1.909,-1,0,0
1998-08-31,1.61,1,1998,8,31,0,0,1.7971428571428572,1.8900000000000001,-1,0,0
1998-09-01,1.84,1,1998,9,1,1,0,1.784285714285714,1.8816666666666666,1,0,0
1998-09-02,1.72,1,1998,9,2,2,0,1.7585714285714287,1.8723333333333332,-1,0,0
1998-09-03,1.71,1,1998,9,3,3,0,1.7328571428571427,1.8626666666666665,-1,0,0
1998-09-04,1.71,1,1998,9,4,4,0,1.7157142857142857,1.8539999999999999,0,0,0
1998-09-08,1.81,1,1998,9,8,1,0,1.7228571428571429,1.8476666666666666,1,0,0
1998-09-09,1.78,1,1998,9,9,2,0,1.74,1.8413333333333335,-1,0,0
1998-09-10,1.88,1,1998,9,10,3,0,1.7785714285714287,1.8376666666666666,1,0,0
1998-09-11,1.86,1,1998,9,11,4,0,1.7814285714285716,1.8346666666666667,-1,0,0
1998-09-14,1.86,1,1998,9,14,0,0,1.8014285714285714,1.835,0,0,0
1998-09-15,1.94,1,1998,9,15,1,0,1.8342857142857143,1.8383333333333334,1,0,0
1998-09-16,2.15,1,1998,9,16,2,0,1.8971428571428572,1.8466666666666667,1,0,0
1998-09-17,2.12,1,1998,9,17,3,0,1.9414285714285715,1.8536666666666666,-1,0,0
1998-09-18,2.27,1,1998,9,18,4,0,2.0114285714285716,1.8676666666666668,1,0,0
1998-09-21,2.18,1,1998,9,21,0,0,2.0542857142857143,1.8796666666666666,-1,0,0
1998-09-22,2.29,1,1998,9,22,1,0,2.1157142857142857,1.8936666666666668,1,0,0
1998-09-23,2.19,1,1998,9,23,2,0,2.162857142857143,1.9043333333333332,-1,0,0
1998-09-24,2.17,1,1998,9,24,3,0,2.1957142857142857,1.9149999999999998,-1,0,0
1998-09-25,2.38,1,1998,9,25,4,0,2.2285714285714286,1.9333333333333333,1,0,0
1998-09-28,2.23,1,1998,9,28,0,0,2.244285714285714,1.9466666666666665,-1,0,0
1998-09-29,2.06,1,1998,9,29,1,0,2.2142857142857144,1.951,-1,0,0
1998-09-30,2.22,1,1998,9,30,2,0,2.22,1.9603333333333335,1,0,0
1998-10-01,2.33,1,1998,10,1,3,0,2.2257142857142855,1.9726666666666666,1,0,0
1998-10-02,2.14,1,1998,10,2,4,0,2.218571428571429,1.9806666666666668,-1,0,0
1998-10-05,2.09,1,1998,10,5,0,0,2.2071428571428573,1.9860000000000002,-1,0,0
1998-10-06,2.01,1,1998,10,6,1,0,2.1542857142857144,1.9896666666666667,-1,0,0
1998-10-07,2.05,1,1998,10,7,2,0,2.1285714285714286,1.9949999999999999,1,0,0
1998-10-08,2.02,1,1998,10,8,3,0,2.1228571428571428,2.001333333333333,-1,0,0
1998-10-09,1.8,1,1998,10,9,4,0,2.0628571428571427,2.002666666666667,-1,0,0
1998-10-12,1.75,1,1998,10,12,0,0,1.98,2.0056666666666665,-1,0,0
1998-10-13,1.7,1,1998,10,13,1,0,1.9171428571428568,2.0086666666666666,-1,0,0
1998-10-14,1.8,1,1998,10,14,2,0,1.8757142857142857,2.0073333333333334,1,0,0
1998-10-15,1.75,1,1998,10,15,3,0,1.8385714285714285,2.0083333333333333,-1,0,0
1998-10-16,1.64,1,1998,10,16,4,0,1.78,2.006,-1,0,0
1998-10-19,1.74,1,1998,10,19,0,0,1.7400000000000002,2.007,1,0,0
1998-10-20,1.95,1,1998,10,20,1,0,1.7614285714285713,2.0116666666666667,1,0,0
1998-10-21,2.04,1,1998,10,21,2,0,1.802857142857143,2.0203333333333333,1,0,0
1998-10-22,1.95,1,1998,10,22,3,0,1.8385714285714287,2.022666666666667,-1,0,0
1998-10-23,1.84,1,1998,10,23,4,0,1.8442857142857143,2.0220000000000002,-1,0,0
1998-10-26,1.92,1,1998,10,26,0,0,1.8685714285714285,2.024,1,0,0
1998-10-27,1.85,1,1998,10,27,1,0,1.8985714285714284,2.021,-1,0,0
1998-10-28,1.7,1,1998,10,28,2,0,1.8928571428571428,2.006,-1,0,0
1998-10-29,2.0,1,1998,10,29,3,0,1.9000000000000001,2.0020000000000002,1,0,0
1998-10-30,2.0,1,1998,10,30,4,0,1.8942857142857146,1.9929999999999999,0,0,0
1998-11-02,1.84,1,1998,11,2,0,0,1.8785714285714286,1.9816666666666667,-1,0,0
1998-11-03,2.1,1,1998,11,3,1,0,1.9157142857142857,1.9753333333333332,1,0,0
1998-11-04,2.11,1,1998,11,4,2,0,1.9428571428571428,1.9726666666666666,1,0,0
1998-11-05,2.26,1,1998,11,5,3,0,2.0014285714285713,1.9756666666666667,1,0,0
1998-11-06,2.25,1,1998,11,6,4,0,2.0799999999999996,1.9713333333333334,-1,0,0
1998-11-09,2.28,1,1998,11,9,0,0,2.12,1.9729999999999999,1,0,0
1998-11-10,2.3,1,1998,11,10,1,0,2.162857142857143,1.981,1,0,0
1998-11-11,2.33,1,1998,11,11,2,0,2.2328571428571427,1.9846666666666666,1,0,0
1998-11-12,2.21,1,1998,11,12,3,0,2.248571428571428,1.9806666666666668,-1,0,0
1998-11-13,2.21,1,1998,11,13,4,0,2.262857142857143,1.983,0,0,0
1998-11-16,2.19,1,1998,11,16,0,0,2.2528571428571427,1.9863333333333333,-1,0,0
1998-11-17,2.12,1,1998,11,17,1,0,2.2342857142857144,1.99,-1,0,0
1998-11-18,2.1,1,1998,11,18,2,0,2.2085714285714286,1.9916666666666667,-1,0,0
1998-11-19,2.1,1,1998,11,19,3,0,2.18,1.9943333333333333,0,0,0
1998-11-20,2.07,1,1998,11,20,4,0,2.142857142857143,2.0033333333333334,-1,0,0
1998-11-23,2.02,1,1998,11,23,0,0,2.1157142857142857,2.0123333333333333,-1,0,0
1998-11-24,2.08,1,1998,11,24,1,0,2.097142857142857,2.025,1,0,0
1998-11-25,2.13,1,1998,11,25,2,0,2.0885714285714285,2.036,1,0,0
1998-11-30,1.63,1,1998,11,30,0,0,2.0185714285714282,2.032,-1,0,0
1998-12-01,1.41,1,1998,12,1,1,0,1.92,2.0243333333333333,-1,0,1
1998-12-02,1.4,1,1998,12,2,2,0,1.82,2.013,-1,0,1
1998-12-03,1.21,1,1998,12,3,3,0,1.697142857142857,1.9883333333333333,-1,0,1
1998-12-04,1.05,1,1998,12,4,4,0,1.5585714285714285,1.9553333333333331,-1,0,1
1998-12-07,1.44,1,1998,12,7,0,0,1.467142857142857,1.9383333333333332,1,0,1
1998-12-08,1.79,1,1998,12,8,1,0,1.4185714285714286,1.9366666666666668,1,0,1
1998-12-09,1.64,1,1998,12,9,2,0,1.42,1.9273333333333331,-1,0,1
1998-12-10,1.59,1,1998,12,10,3,0,1.445714285714286,1.9186666666666667,-1,0,1
1998-12-11,1.55,1,1998,12,11,4,0,1.467142857142857,1.9136666666666666,-1,0,1
1998-12-14,1.8,1,1998,12,14,0,0,1.5514285714285716,1.907,1,0,1
1998-12-15,1.86,1,1998,12,15,1,0,1.667142857142857,1.9023333333333334,1,0,1
1998-12-16,1.95,0,1998,12,16,2,0,1.74,1.9060000000000001,1,0,1
1998-12-17,2.02,0,1998,12,17,3,0,1.772857142857143,1.9033333333333333,1,0,1
1998-12-18,2.02,0,1998,12,18,4,0,1.8271428571428572,1.9003333333333334,0,0,1
1998-12-21,2.05,0,1998,12,21,0,0,1.8928571428571428,1.8933333333333333,1,0,1
1998-12-22,1.96,0,1998,12,22,1,0,1.9514285714285715,1.8836666666666666,-1,0,1
1998-12-23,1.88,0,1998,12,23,2,0,1.9628571428571426,1.8703333333333334,-1,0,1
1998-12-24,1.89,0,1998,12,24,3,0,1.967142857142857,1.8566666666666665,1,0,1
1998-12-28,1.79,0,1998,12,28,0,0,1.9442857142857144,1.838666666666667,-1,0,1
1998-12-29,1.82,0,1998,12,29,1,0,1.9157142857142857,1.8256666666666665,1,0,1
1998-12-30,1.81,0,1998,12,30,2,0,1.8857142857142857,1.8123333333333334,-1,0,1
1998-12-31,1.95,0,1998,12,31,3,0,1.8714285714285714,1.8043333333333333,1,0,1
1999-01-04,2.1,0,1999,1,4,0,0,1.8914285714285715,1.803666666666667,1,0,1
1999-01-05,2.05,0,1999,1,5,1,0,1.9157142857142857,1.802,-1,0,1
1999-01-06,2.04,0,1999,1,6,2,0,1.9371428571428573,1.8,-1,0,1
1999-01-07,1.91,0,1999,1,7,3,0,1.9542857142857142,1.7946666666666669,-1,0,1
1999-01-08,1.9,0,1999,1,8,4,0,1.9657142857142857,1.7906666666666666,-1,0,1
1999-01-11,1.83,0,1999,1,11,0,0,1.9685714285714286,1.7823333333333333,-1,0,1
1999-01-12,1.82,0,1999,1,12,1,0,1.9499999999999997,1.772,-1,0,1
1999-01-13,1.87,0,1999,1,13,2,0,1.917142857142857,1.78,1,0,1
1999-01-14,1.77,0,1999,1,14,3,0,1.8771428571428572,1.792,-1,0,1
1999-01-15,1.78,0,1999,1,15,4,0,1.84,1.8046666666666666,1,0,1
1999-01-19,1.77,0,1999,1,19,1,0,1.82,1.8233333333333333,-1,0,1
1999-01-20,1.81,0,1999,1,20,2,0,1.8071428571428572,1.8486666666666667,1,0,1
1999-01-21,1.85,0,1999,1,21,3,0,1.81,1.8623333333333334,1,0,1
1999-01-22,1.82,0,1999,1,22,4,0,1.8100000000000003,1.8633333333333333,-1,0,1
1999-01-25,1.76,0,1999,1,25,0,0,1.7942857142857143,1.8673333333333335,-1,0,1
1999-01-26,1.73,0,1999,1,26,1,0,1.7885714285714287,1.872,-1,0,1
1999-01-27,1.75,0,1999,1,27,2,0,1.7842857142857143,1.878666666666667,1,0,1
1999-01-28,1.75,0,1999,1,28,3,0,1.7814285714285716,1.877,0,0,1
1999-01-29,1.83,0,1999,1,29,4,0,1.7842857142857143,1.8760000000000001,1,0,1
1999-02-01,1.75,0,1999,2,1,0,0,1.77,1.8693333333333335,-1,0,1
1999-02-02,1.78,0,1999,2,2,1,0,1.7642857142857142,1.8613333333333335,1,0,1
1999-02-03,1.8,0,1999,2,3,2,0,1.77,1.8539999999999999,1,0,1
1999-02-04,1.79,0,1999,2,4,3,0,1.7785714285714285,1.8453333333333333,-1,0,1
1999-02-05,1.81,0,1999,2,5,4,0,1.7871428571428571,1.8403333333333334,1,0,1
1999-02-08,1.81,0,1999,2,8,0,0,1.7957142857142858,1.8380000000000003,0,0,1
1999-02-09,1.82,0,1999,2,9,1,0,1.794285714285714,1.835666666666667,1,0,1
1999-02-10,1.8,0,1999,2,10,2,0,1.8014285714285714,1.836,-1,0,1
1999-02-11,1.78,0,1999,2,11,3,0,1.8014285714285714,1.834666666666667,-1,0,1
1999-02-12,1.82,0,1999,2,12,4,0,1.804285714285714,1.8350000000000002,1,0,1
1999-02-16,1.79,0,1999,2,16,1,0,1.8042857142857145,1.8296666666666668,-1,0,1
1999-02-17,1.79,0,1999,2,17,2,0,1.8014285714285714,1.8193333333333335,0,0,1
1999-02-18,1.8,0,1999,2,18,3,0,1.8,1.811,1,0,1
1999-02-19,1.79,0,1999,2,19,4,0,1.7957142857142858,1.8026666666666666,-1,0,1
1999-02-22,1.77,0,1999,2,22,0,0,1.7914285714285716,1.7980000000000003,-1,0,1
1999-02-23,1.75,0,1999,2,23,1,0,1.7871428571428574,1.793,-1,0,1
1999-02-24,1.73,0,1999,2,24,2,0,1.7742857142857145,1.7896666666666665,-1,0,1
1999-02-25,1.64,0,1999,2,25,3,0,1.752857142857143,1.7836666666666665,-1,0,1
1999-02-26,1.63,0,1999,2,26,4,0,1.7300000000000002,1.7756666666666667,-1,0,1
1999-03-01,1.65,0,1999,3,1,0,0,1.7085714285714284,1.7716666666666667,1,0,0
1999-03-02,1.67,0,1999,3,2,1,0,1.691428571428571,1.768,1,0,0
1999-03-03,1.68,0,1999,3,3,2,0,1.6785714285714286,1.7650000000000001,1,0,0
1999-03-04,1.72,0,1999,3,4,3,0,1.6742857142857142,1.762,1,0,0
1999-03-05,1.74,0,1999,3,5,4,0,1.6757142857142855,1.7583333333333333,1,0,0
1999-03-08,1.87,0,1999,3,8,0,0,1.7085714285714286,1.76,1,0,0
1999-03-09,1.86,0,1999,3,9,1,0,1.7414285714285713,1.7633333333333332,-1,0,0
1999-03-10,1.94,0,1999,3,10,2,0,1.782857142857143,1.7703333333333335,1,0,0
1999-03-11,1.87,0,1999,3,11,3,0,1.8114285714285716,1.7743333333333335,-1,0,0
1999-03-12,1.81,0,1999,3,12,4,0,1.8299999999999998,1.7763333333333335,-1,0,0
1999-03-15,1.75,0,1999,3,15,0,0,1.8342857142857143,1.7736666666666667,-1,0,0
1999-03-16,1.75,0,1999,3,16,1,0,1.8357142857142856,1.7736666666666667,0,0,0
1999-03-17,1.75,0,1999,3,17,2,0,1.8185714285714287,1.7726666666666668,0,0,0
1999-03-18,1.75,0,1999,3,18,3,0,1.8028571428571427,1.7710000000000001,0,0,0
1999-03-19,1.73,0,1999,3,19,4,0,1.772857142857143,1.769,-1,0,0
1999-03-22,1.74,0,1999,3,22,0,0,1.7542857142857142,1.7666666666666666,1,0,0
1999-03-23,1.8,0,1999,3,23,1,0,1.7528571428571431,1.7663333333333333,1,0,0
1999-03-24,1.79,0,1999,3,24,2,0,1.7585714285714287,1.7653333333333334,-1,0,0
1999-03-25,1.8,0,1999,3,25,3,0,1.7657142857142858,1.7653333333333334,1,0,0
1999-03-26,1.83,0,1999,3,26,4,0,1.7771428571428574,1.767,1,0,0
1999-03-29,1.8,0,1999,3,29,0,0,1.7842857142857143,1.766333333333333,-1,0,0
1999-03-30,1.89,0,1999,3,30,1,0,1.8071428571428572,1.7696666666666665,1,0,0
1999-03-31,2.02,0,1999,3,31,2,0,1.8471428571428572,1.7773333333333334,1,0,0
1999-04-01,1.95,0,1999,4,1,3,0,1.8685714285714285,1.7823333333333335,-1,0,0
1999-04-05,2.03,0,1999,4,5,0,0,1.9028571428571428,1.7903333333333333,1,0,0
1999-04-06,1.98,0,1999,4,6,1,0,1.9285714285714286,1.7973333333333334,-1,0,0
1999-04-07,2.03,0,1999,4,7,2,0,1.957142857142857,1.8066666666666669,1,0,0
1999-04-08,2.07,0,1999,4,8,3,0,1.9957142857142858,1.8180000000000003,1,0,0
1999-04-09,2.1,0,1999,4,9,4,0,2.025714285714286,1.8333333333333333,1,0,0
1999-04-12,2.06,0,1999,4,12,0,0,2.0314285714285716,1.8476666666666666,-1,0,0
1999-04-13,2.14,0,1999,4,13,1,0,2.0585714285714287,1.864,1,0,0
1999-04-14,2.11,0,1999,4,14,2,0,2.07,1.8786666666666667,-1,0,0
1999-04-15,2.14,0,1999,4,15,3,0,2.0928571428571425,1.894,1,0,0
1999-04-16,2.14,0,1999,4,16,4,0,2.1085714285714285,1.9080000000000001,0,0,0
1999-04-19,2.1,0,1999,4,19,0,0,2.1128571428571425,1.9200000000000002,-1,0,0
1999-04-20,2.18,0,1999,4,20,1,0,2.1242857142857146,1.9303333333333335,1,0,0
1999-04-21,2.17,0,1999,4,21,2,0,2.14,1.9406666666666668,-1,0,0
1999-04-22,2.24,0,1999,4,22,3,0,2.1542857142857144,1.9506666666666665,1,0,0
1999-04-23,2.23,0,1999,4,23,4,0,2.1714285714285713,1.9626666666666668,-1,0,0
1999-04-26,2.23,0,1999,4,26,0,0,2.184285714285714,1.9766666666666666,0,0,0
1999-04-27,2.32,0,1999,4,27,1,0,2.21,1.9956666666666665,1,0,0
1999-04-28,2.31,0,1999,4,28,2,0,2.24,2.0143333333333335,-1,0,0
1999-04-29,2.37,0,1999,4,29,3,0,2.267142857142857,2.0349999999999997,1,0,0
1999-04-30,2.25,0,1999,4,30,4,0,2.2785714285714285,2.0516666666666667,-1,0,0
1999-05-03,2.23,0,1999,5,3,0,0,2.277142857142857,2.0683333333333334,-1,0,0
1999-05-04,2.32,0,1999,5,4,1,0,2.29,2.087666666666667,1,0,0
1999-05-05,2.36,0,1999,5,5,2,0,2.3085714285714287,2.1063333333333336,1,0,0
1999-05-06,2.32,0,1999,5,6,3,0,2.3085714285714287,2.124,-1,0,0
1999-05-07,2.25,0,1999,5,7,4,0,2.3,2.1390000000000002,-1,0,0
1999-05-10,2.25,0,1999,5,10,0,0,2.282857142857143,2.153,0,0,0
1999-05-11,2.29,0,1999,5,11,1,0,2.2885714285714287,2.1693333333333333,1,0,0
1999-05-12,2.19,0,1999,5,12,2,0,2.282857142857143,2.179333333333333,-1,0,0
1999-05-13,2.21,0,1999,5,13,3,0,2.267142857142857,2.1856666666666666,1,0,0
1999-05-14,2.28,0,1999,5,14,4,0,2.255714285714286,2.1966666666666668,1,0,0
1999-05-17,2.31,0,1999,5,17,0,0,2.254285714285714,2.2060000000000004,1,0,0
1999-05-18,2.3,0,1999,5,18,1,0,2.261428571428571,2.216666666666667,-1,0,0
1999-05-19,2.27,0,1999,5,19,2,0,2.2642857142857142,2.2246666666666663,-1,0,0
1999-05-20,2.26,0,1999,5,20,3,0,2.2600000000000002,2.2310000000000003,-1,0,0
1999-05-21,2.21,0,1999,5,21,4,0,2.2628571428571425,2.2346666666666666,-1,0,0
1999-05-24,2.19,0,1999,5,24,0,0,2.2600000000000002,2.239,-1,0,0
1999-05-25,2.18,0,1999,5,25,1,0,2.245714285714286,2.2403333333333335,-1,0,0
1999-05-26,2.22,0,1999,5,26,2,0,2.2328571428571427,2.244,1,0,0
1999-05-27,2.27,0,1999,5,27,3,0,2.2285714285714286,2.2483333333333335,1,0,0
1999-05-28,2.29,0,1999,5,28,4,0,2.2314285714285713,2.2533333333333334,1,0,0
1999-06-01,2.34,0,1999,6,1,1,0,2.242857142857143,2.2613333333333334,1,0,0
1999-06-02,2.36,0,1999,6,2,2,0,2.2642857142857147,2.2673333333333336,1,0,0
